pattern word1 word2 polysemy invCL
dVA13 anvertrauen_V anvertraut_A 2 0.369169279345
dVA13 anvisieren_V anvisiert_A 1 0.50094468924
dVA13 apostrophieren_V apostrophiert_A 1 0.270506264076
dVA13 appellieren_V appelliert_A 1 0.0930891009879
dVA13 applaudieren_V applaudiert_A 1 0.0793200076007
dVA13 applizieren_V appliziert_A 1 0.224911519607
dVA13 approbieren_V approbiert_A 1 0.495624315173
dVA13 aquarellieren_V aquarelliert_A 1 0.251034245125
dVA13 arabisieren_V arabisiert_A 1 0.259476550643
dVA13 archivieren_V archiviert_A 1 0.283762108755
dVA13 argumentieren_V argumentiert_A 1 0.1072486892
dVA13 arisieren_V arisiert_A 1 0.504421116124
dVA13 aromatisieren_V aromatisiert_A 1 0.508262787065
dVA13 arrangieren_V arrangiert_A 2 0.32470730609
dVA13 arretieren_V arretiert_A 1 0.134407945291
dVA13 arrivieren_V arriviert_A 0 0.420049118465
dVA13 artikulieren_V artikuliert_A 1 0.243820980917
dVA13 asphaltieren_V asphaltiert_A 1 0.665946101346
dVA13 assimilieren_V assimiliert_A 2 0.310535461563
dVA13 assistieren_V assistiert_A 1 0.187599251636
dVA13 assoziieren_V assoziiert_A 1 0.332973105417
dVA13 ästhetisieren_V ästhetisiert_A 1 0.213372293266
dVA13 atomisieren_V atomisiert_A 1 0.401508268743
dVA13 attackieren_V attackiert_A 2 0.171900798576
dVA13 attestieren_V attestiert_A 1 0.192866531012
dVA13 aufaddieren_V aufaddiert_A 0 0.0805995272392
dVA13 aufbereiten_V aufbereitet_A 2 0.301913161172
dVA13 aufbewahren_V aufbewahrt_A 2 0.150117092154
dVA13 auferlegen_V auferlegt_A 2 0.32972422771
dVA13 aufgebrauchen_V aufgebraucht_A 0 0.221729939215
dVA13 aufmarschieren_V aufmarschiert_A 1 0.118943627186
dVA13 aufmontieren_V aufmontiert_A 0 0.120458211009
dVA13 aufoktroyieren_V aufoktroyiert_A 0 0.256930666635
dVA13 aufpolieren_V aufpoliert_A 2 0.179513006827
dVA13 aufsummieren_V aufsummiert_A 1 0.215067698141
dVA13 ausagieren_V ausagiert_A 1 0.122359519605
dVA13 ausbalancieren_V ausbalanciert_A 1 0.388537067899
dVA13 ausbetonieren_V ausbetoniert_A 1 0.0
dVA13 ausbezahlen_V ausbezahlt_A 1 0.212668733139
dVA13 ausbuchstabieren_V ausbuchstabiert_A 1 0.0
dVA13 ausdifferenzieren_V ausdifferenziert_A 0 0.50539145097
dVA13 ausdiskutieren_V ausdiskutiert_A 1 0.161431411832
dVA13 auserwählen_V auserwählt_A 1 0.592472424626
dVA13 ausformulieren_V ausformuliert_A 0 0.431375606351
dVA13 ausgehören_V ausgehört_A 0 0.469560780807
dVA13 ausgeloben_V ausgelobt_A 0 0.6059200331
dVA13 ausgeruhen_V ausgeruht_A 0 0.364177034125
dVA13 ausgestalten_V ausgestaltet_A 2 0.304507223939
dVA13 ausgestatten_V ausgestattet_A 0 0.724624575861
dVA13 auskomponieren_V auskomponiert_A 0 0.234618202788
dVA13 auskurieren_V auskuriert_A 0 0.214437356428
dVA13 ausposaunen_V ausposaunt_A 1 0.116800851391
dVA13 ausprobieren_V ausprobiert_A 1 0.0546183094658
dVA13 ausradieren_V ausradiert_A 1 0.126725137406
dVA13 ausrangieren_V ausrangiert_A 0 0.492803481494
dVA13 ausrasieren_V ausrasiert_A 1 0.423929924893
dVA13 aussortieren_V aussortiert_A 3 0.185452289679
dVA13 ausspionieren_V ausspioniert_A 1 0.133569318203
dVA13 ausstaffieren_V ausstaffiert_A 2 0.30281454647
dVA13 austarieren_V austariert_A 1 0.374037446966
dVA13 austrainieren_V austrainiert_A 0 0.308025915817
dVA13 ausverhandeln_V ausverhandelt_A 0 0.0
dVA13 ausverkaufen_V ausverkauft_A 1 0.530726029454
dVA13 automatisieren_V automatisiert_A 1 0.604031082563
dVA13 autorisieren_V autorisiert_A 1 0.427457103181
dVA13 avancieren_V avanciert_A 1 0.257218384862
dVA13 avisieren_V avisiert_A 0 0.417681749577
dVA13 bagatellisieren_V bagatellisiert_A 1 0.0586397385729
dVA13 balancieren_V balanciert_A 2 0.146988362126
dVA13 bandagieren_V bandagiert_A 1 0.364416699635
dVA13 basieren_V basiert_A 1 0.101841936711
dVA13 beabsichtigen_V beabsichtigt_A 1 0.504830723277
dVA13 beachten_V beachtet_A 2 0.157926703491
dVA13 beackern_V beackert_A 2 0.210970964252
dVA13 beamten_V beamtet_A 0 0.398205457218
dVA13 beängstigen_V beängstigt_A 1 0.0611100300015
dVA13 beanspruchen_V beansprucht_A 2 0.242990695703
dVA13 beanstanden_V beanstandet_A 1 0.369673214081
dVA13 beantragen_V beantragt_A 1 0.182414529679
dVA13 beantworten_V beantwortet_A 2 0.0712152410036
dVA13 bearbeiten_V bearbeitet_A 4 0.222422727285
dVA13 beargwöhnen_V beargwöhnt_A 1 0.176760861271
dVA13 beaufsichtigen_V beaufsichtigt_A 1 0.199447178511
dVA13 beauftragen_V beauftragt_A 1 0.353382053326
dVA13 beäugen_V beäugt_A 1 0.161576913473
dVA13 bebauen_V bebaut_A 2 0.596828310963
dVA13 bebildern_V bebildert_A 1 0.622272187035
dVA13 bebrüten_V bebrütet_A 2 0.218872360809
dVA13 bedachen_V bedacht_A 1 0.316602873623
dVA13 bedampfen_V bedampft_A 0 0.0
dVA13 bedanken_V bedankt_A 1 0.0281260504795
dVA13 bedauern_V bedauert_A 2 0.10599566042
dVA13 bedecken_V bedeckt_A 2 0.274024867407
dVA13 bedeuten_V bedeutet_A 3 0.0564200305539
dVA13 bedienen_V bedient_A 6 0.0849879973288
dVA13 bedingen_V bedingt_A 1 0.564657710374
dVA13 bedrängen_V bedrängt_A 3 0.306003310451
dVA13 bedrohen_V bedroht_A 2 0.445845280794
dVA13 bedrucken_V bedruckt_A 2 0.523823567762
dVA13 bedrücken_V bedrückt_A 2 0.399475139322
dVA13 beehren_V beehrt_A 2 0.0925821919956
dVA13 beeiden_V beeidet_A 1 0.3670096841
dVA13 beeindrucken_V beeindruckt_A 2 0.326644512845
dVA13 beeinträchtigen_V beeinträchtigt_A 2 0.151192889609
dVA13 beenden_V beendet_A 1 0.123337016896
dVA13 beengen_V beengt_A 1 0.514993493186
dVA13 beerben_V beerbt_A 1 0.0942134835094
dVA13 beerdigen_V beerdigt_A 1 0.133240835738
dVA13 befähigen_V befähigt_A 1 0.193440878687
dVA13 befehden_V befehdet_A 1 0.20684121092
dVA13 befehligen_V befehligt_A 1 0.187847217922
dVA13 befestigen_V befestigt_A 1 0.313003792705
dVA13 befeuchten_V befeuchtet_A 1 0.154235100078
dVA13 befeuern_V befeuert_A 5 0.31341282625
dVA13 beflaggen_V beflaggt_A 1 0.227447121315
dVA13 beflecken_V befleckt_A 2 0.301705349586
dVA13 beflügeln_V beflügelt_A 1 0.133257432995
dVA13 befolgen_V befolgt_A 1 0.105220910102
dVA13 befördern_V befördert_A 2 0.188373721445
dVA13 befrachten_V befrachtet_A 1 0.251796537261
dVA13 befragen_V befragt_A 1 0.472484156361
dVA13 befreien_V befreit_A 4 0.219634955868
dVA13 befremden_V befremdet_A 1 0.325934582206
dVA13 befreunden_V befreundet_A 1 0.434545270407
dVA13 befrieden_V befriedet_A 1 0.359463410601
dVA13 befriedigen_V befriedigt_A 2 0.0924968342166
dVA13 befruchten_V befruchtet_A 2 0.571873257717
dVA13 befugen_V befugt_A 0 0.435326154004
dVA13 befürchten_V befürchtet_A 1 0.205904261597
dVA13 befürworten_V befürwortet_A 1 0.166080702971
dVA13 begatten_V begattet_A 1 0.308226678783
dVA13 begehren_V begehrt_A 2 0.464172556977
dVA13 begeistern_V begeistert_A 2 0.52015920288
dVA13 beglaubigen_V beglaubigt_A 1 0.609752999663
dVA13 begleiten_V begleitet_A 3 0.144601050253
dVA13 beglücken_V beglückt_A 1 0.298637756242
dVA13 beglückwünschen_V beglückwünscht_A 1 0.14572990535
dVA13 begnaden_V begnadet_A 1 0.539874591986
dVA13 begnadigen_V begnadigt_A 1 0.204280306743
dVA13 begradigen_V begradigt_A 1 0.303288515484
dVA13 begrenzen_V begrenzt_A 2 0.723324421432
dVA13 begründen_V begründet_A 3 0.343271138876
dVA13 begrünen_V begrünt_A 1 0.531673857964
dVA13 begrüßen_V begrüßt_A 2 0.0787369984299
dVA13 begünstigen_V begünstigt_A 2 0.284731471173
dVA13 begutachten_V begutachtet_A 3 0.18996024107
dVA13 behaaren_V behaart_A 1 0.591550334118
dVA13 behagen_V behagt_A 1 0.0757306039903
dVA13 behandeln_V behandelt_A 4 0.166380171793
dVA13 behängen_V behängt_A 2 0.284906889662
dVA13 beharren_V beharrt_A 2 0.0720190291592
dVA13 behaupten_V behauptet_A 2 0.248938140975
dVA13 beheimaten_V beheimatet_A 3 0.38968058857
dVA13 beheizen_V beheizt_A 1 0.54049525539
dVA13 behelligen_V behelligt_A 1 0.0611837525431
dVA13 beherbergen_V beherbergt_A 1 0.0888975672303
dVA13 beherrschen_V beherrscht_A 4 0.232690103572
dVA13 beherzigen_V beherzigt_A 1 0.0490370566811
dVA13 behindern_V behindert_A 1 0.498239023097
dVA13 behüten_V behütet_A 1 0.260119258632
dVA13 beinhalten_V beinhaltet_A 1 0.0725488949202
dVA13 bejahen_V bejaht_A 2 0.127544867612
dVA13 bejammern_V bejammert_A 1 0.100938178802
dVA13 bejubeln_V bejubelt_A 1 0.222812638579
dVA13 bekämpfen_V bekämpft_A 1 0.0967459654677
dVA13 bekehren_V bekehrt_A 2 0.202645790111
dVA13 bekiffen_V bekifft_A 1 0.522556538058
dVA13 beklagen_V beklagt_A 2 0.287604881154
dVA13 beklatschen_V beklatscht_A 1 0.163791311958
dVA13 beklauen_V beklaut_A 1 0.102475953322
dVA13 bekleben_V beklebt_A 1 0.219614091649
dVA13 bekleckern_V bekleckert_A 1 0.0791876148565
dVA13 bekleiden_V bekleidet_A 3 0.231394722944
dVA13 bekochen_V bekocht_A 1 0.081975230532
dVA13 bekräftigen_V bekräftigt_A 2 0.126571915182
dVA13 bekränzen_V bekränzt_A 1 0.2156581239
dVA13 bekriegen_V bekriegt_A 1 0.101259010706
dVA13 bekritteln_V bekrittelt_A 0 0.0311744013267
dVA13 bekritzeln_V bekritzelt_A 1 0.182384646405
dVA13 bekrönen_V bekrönt_A 1 0.247835217599
dVA13 bekümmern_V bekümmert_A 3 0.231844104511
dVA13 bekunden_V bekundet_A 2 0.188064167037
dVA13 belächeln_V belächelt_A 1 0.221486950037
dVA13 belachen_V belacht_A 2 0.0837971513669
dVA13 belagern_V belagert_A 2 0.355358249693
dVA13 belangen_V belangt_A 2 0.0566829058356
dVA13 belästigen_V belästigt_A 2 0.138324085624
dVA13 belauben_V belaubt_A 1 0.474049005884
dVA13 belauschen_V belauscht_A 1 0.15824078249
dVA13 beleben_V belebt_A 2 0.345465754001
dVA13 belegen_V belegt_A 6 0.184853024461
dVA13 belehren_V belehrt_A 2 0.0861374200972
dVA13 beleidigen_V beleidigt_A 1 0.385915763258
dVA13 beleuchten_V beleuchtet_A 2 0.210075695362
dVA13 belichten_V belichtet_A 2 0.385733250481
dVA13 belieben_V beliebt_A 1 0.704912309921
dVA13 beliefern_V beliefert_A 1 0.157914922789
dVA13 belohnen_V belohnt_A 2 0.0723898408197
dVA13 belüften_V belüftet_A 1 0.473231353579
dVA13 belustigen_V belustigt_A 2 0.197193054933
dVA13 bemächtigen_V bemächtigt_A 1 0.0679897824411
dVA13 bemäkeln_V bemäkelt_A 1 0.0
dVA13 bemalen_V bemalt_A 1 0.440388135584
dVA13 bemängeln_V bemängelt_A 1 0.17047128543
dVA13 bemannen_V bemannt_A 1 0.562296443393
dVA13 bemänteln_V bemäntelt_A 1 0.155114128578
dVA13 bemerken_V bemerkt_A 2 0.10505904442
dVA13 bemitleiden_V bemitleidet_A 1 0.105545114902
dVA13 bemühen_V bemüht_A 5 0.238054422097
dVA13 benachrichtigen_V benachrichtigt_A 1 0.110251469498
dVA13 benachteiligen_V benachteiligt_A 1 0.395632061245
dVA13 benebeln_V benebelt_A 1 0.195033289466
dVA13 beneiden_V beneidet_A 1 0.138401801063
dVA13 benetzen_V benetzt_A 1 0.172669714312
dVA13 benoten_V benotet_A 1 0.443319059018
dVA13 benötigen_V benötigt_A 2 0.285368373674
dVA13 benutzen_V benutzt_A 3 0.176700668119
dVA13 benützen_V benützt_A 1 0.169702907817
dVA13 beobachten_V beobachtet_A 3 0.170339621941
dVA13 beordern_V beordert_A 1 0.133962348631
dVA13 bepacken_V bepackt_A 1 0.358228723159
dVA13 bepflanzen_V bepflanzt_A 1 0.342923711121
dVA13 bepflastern_V bepflastert_A 1 0.136946159751
dVA13 bepinseln_V bepinselt_A 2 0.107507958228
dVA13 berappen_V berappt_A 1 0.059049159373
dVA13 berauben_V beraubt_A 1 0.15536132649
dVA13 berauschen_V berauscht_A 3 0.203973192839
dVA13 berechtigen_V berechtigt_A 1 0.574271436777
dVA13 bereden_V beredet_A 3 0.119838544336
dVA13 bereichern_V bereichert_A 2 0.0935243220948
dVA13 bereifen_V bereift_A 1 0.395505195751
dVA13 bereinigen_V bereinigt_A 2 0.406713742421
dVA13 bereisen_V bereist_A 1 0.175237477104
dVA13 bereiten_V bereitet_A 2 0.104981911921
dVA13 bereuen_V bereut_A 1 0.0562177003028
dVA13 berichten_V berichtet_A 1 0.0709127382414
dVA13 berichtigen_V berichtigt_A 2 0.251470860277
dVA13 berücksichtigen_V berücksichtigt_A 2 0.0785024341658
dVA13 beruhen_V beruht_A 1 0.0316865524346
dVA13 beruhigen_V beruhigt_A 2 0.229411611346
dVA13 berühren_V berührt_A 3 0.117323860484
dVA13 besagen_V besagt_A 1 0.289680008118
dVA13 besaiten_V besaitet_A 1 0.566461623108
dVA13 besänftigen_V besänftigt_A 1 0.0808736997712
dVA13 beschädigen_V beschädigt_A 1 0.311785832279
dVA13 beschaffen_V beschafft_A 2 0.166135180907
dVA13 beschäftigen_V beschäftigt_A 4 0.189284752049
dVA13 beschallen_V beschallt_A 2 0.156363575333
dVA13 beschämen_V beschämt_A 1 0.122535791723
dVA13 beschatten_V beschattet_A 1 0.247729556353
dVA13 beschauen_V beschaut_A 1 0.0922103551536
dVA13 bescheinigen_V bescheinigt_A 1 0.166104143757
dVA13 beschenken_V beschenkt_A 1 0.176605349728
dVA13 bescheren_V beschert_A 2 0.103727248283
dVA13 beschichten_V beschichtet_A 1 0.574476889399
dVA13 beschicken_V beschickt_A 2 0.287453045525
dVA13 beschildern_V beschildert_A 1 0.445801691774
dVA13 beschimpfen_V beschimpft_A 1 0.109052783032
dVA13 beschirmen_V beschirmt_A 1 0.113426459404
dVA13 beschlagnahmen_V beschlagnahmt_A 1 0.313904945542
dVA13 beschleunigen_V beschleunigt_A 2 0.330107186122
dVA13 beschmieren_V beschmiert_A 3 0.279651920191
dVA13 beschmutzen_V beschmutzt_A 1 0.203162167387
dVA13 beschönigen_V beschönigt_A 1 0.109315995416
dVA13 beschränken_V beschränkt_A 2 0.376118275744
dVA13 beschriften_V beschriftet_A 1 0.339497958334
dVA13 beschuhen_V beschuht_A 1 0.380458172822
dVA13 beschuldigen_V beschuldigt_A 1 0.25764052157
dVA13 beschützen_V beschützt_A 1 0.121759701134
dVA13 beschweren_V beschwert_A 3 0.131184745332
dVA13 beschwichtigen_V beschwichtigt_A 1 0.0853135825409
dVA13 beschwingen_V beschwingt_A 1 0.443047924401
dVA13 beschwören_V beschwört_A 2 0.324161816025
dVA13 beseelen_V beseelt_A 2 0.291955209717
dVA13 beseitigen_V beseitigt_A 1 0.0708289134462
dVA13 besetzen_V besetzt_A 5 0.478067885516
dVA13 besichtigen_V besichtigt_A 1 0.103565376008
dVA13 besiedeln_V besiedelt_A 1 0.566655653759
dVA13 besiegeln_V besiegelt_A 2 0.15403891946
dVA13 besiegen_V besiegt_A 1 0.187829240903
dVA13 besolden_V besoldet_A 1 0.404640485879
dVA13 besorgen_V besorgt_A 2 0.353896809141
dVA13 bespannen_V bespannt_A 1 0.381149931057
dVA13 bespielen_V bespielt_A 3 0.277563945199
dVA13 bespitzeln_V bespitzelt_A 1 0.127618778168
dVA13 bespötteln_V bespöttelt_A 1 0.0787105115306
dVA13 bespritzen_V bespritzt_A 2 0.147053569537
dVA13 besprühen_V besprüht_A 1 0.20715238193
dVA13 bespucken_V bespuckt_A 1 0.0776439974906
dVA13 bestallen_V bestallt_A 1 0.281143669164
dVA13 bestärken_V bestärkt_A 3 0.0875526345224
dVA13 bestätigen_V bestätigt_A 4 0.107022398935
dVA13 bestatten_V bestattet_A 1 0.171856077946
dVA13 bestaunen_V bestaunt_A 1 0.144588978699
dVA13 bestellen_V bestellt_A 6 0.303312260337
dVA13 besteuern_V besteuert_A 1 0.202857791464
dVA13 besticken_V bestickt_A 1 0.50486948879
dVA13 bestimmen_V bestimmt_A 5 0.591775555337
dVA13 bestrafen_V bestraft_A 1 0.0831016095968
dVA13 bestrahlen_V bestrahlt_A 2 0.341967912515
dVA13 bestreben_V bestrebt_A 2 0.514219250059
dVA13 bestreiken_V bestreikt_A 1 0.417634336972
dVA13 bestreuen_V bestreut_A 1 0.0920536908129
dVA13 bestücken_V bestückt_A 1 0.337643977817
dVA13 bestürmen_V bestürmt_A 3 0.129692020789
dVA13 bestürzen_V bestürzt_A 2 0.520291404503
dVA13 besuchen_V besucht_A 3 0.13497189737
dVA13 besudeln_V besudelt_A 2 0.223032716448
dVA13 betätigen_V betätigt_A 2 0.111655275585
dVA13 betäuben_V betäubt_A 1 0.195825156737
dVA13 beteiligen_V beteiligt_A 3 0.369934735995
dVA13 beteuern_V beteuert_A 1 0.109738211237
dVA13 betiteln_V betitelt_A 2 0.32793307013
dVA13 betonen_V betont_A 3 0.145418383943
dVA13 betonieren_V betoniert_A 1 0.409271478399
dVA13 betören_V betört_A 1 0.0914511504179
dVA13 betrachten_V betrachtet_A 2 0.126057856527
dVA13 betrauen_V betraut_A 2 0.329128749756
dVA13 betrauern_V betrauert_A 1 0.119532916879
dVA13 betreuen_V betreut_A 2 0.292712690809
dVA13 betrüben_V betrübt_A 1 0.263262685146
dVA13 beunruhigen_V beunruhigt_A 1 0.364950560211
dVA13 beurkunden_V beurkundet_A 1 0.543239820664
dVA13 beurlauben_V beurlaubt_A 2 0.294183599289
dVA13 beurteilen_V beurteilt_A 1 0.10093603365
dVA13 bevölkern_V bevölkert_A 1 0.349741238482
dVA13 bevollmächtigen_V bevollmächtigt_A 1 0.493354939057
dVA13 bevorzugen_V bevorzugt_A 2 0.315043533589
dVA13 bewachen_V bewacht_A 1 0.305318837294
dVA13 bewahren_V bewahrt_A 3 0.0793091348392
dVA13 bewähren_V bewährt_A 1 0.512126080487
dVA13 bewahrheiten_V bewahrheitet_A 1 0.0111777581993
dVA13 bewalden_V bewaldet_A 1 0.704111151137
dVA13 bewältigen_V bewältigt_A 1 0.0915833692842
dVA13 bewandern_V bewandert_A 1 0.318093619878
dVA13 bewässern_V bewässert_A 1 0.328801882065
dVA13 bewegen_V bewegt_A 8 0.232494310673
dVA13 bewehren_V bewehrt_A 1 0.457618222692
dVA13 beweihräuchern_V beweihräuchert_A 2 0.0
dVA13 beweinen_V beweint_A 2 0.147946262057
dVA13 bewerkstelligen_V bewerkstelligt_A 1 0.110889466779
dVA13 bewerten_V bewertet_A 1 0.142045462063
dVA13 bewilligen_V bewilligt_A 1 0.260230826645
dVA13 bewirken_V bewirkt_A 1 0.14687281704
dVA13 bewirten_V bewirtet_A 1 0.103909594704
dVA13 bewirtschaften_V bewirtschaftet_A 3 0.361942163326
dVA13 bewohnen_V bewohnt_A 1 0.417902273166
dVA13 bewölken_V bewölkt_A 1 0.615094387126
dVA13 bewundern_V bewundert_A 1 0.183794017306
dVA13 bezahlen_V bezahlt_A 4 0.253949139596
dVA13 bezaubern_V bezaubert_A 1 0.142567749225
dVA13 bezeugen_V bezeugt_A 2 0.186915832019
dVA13 bezichtigen_V bezichtigt_A 1 0.123163241459
dVA13 beziffern_V beziffert_A 2 0.207079519473
dVA13 bezwecken_V bezweckt_A 1 0.277983115366
dVA13 bezweifeln_V bezweifelt_A 1 0.0914076475996
dVA13 bilanzieren_V bilanziert_A 1 0.227649973657
dVA13 blamieren_V blamiert_A 1 0.10236402099
dVA13 blanchieren_V blanchiert_A 1 0.163861066748
dVA13 blockieren_V blockiert_A 3 0.178542419234
dVA13 blondieren_V blondiert_A 1 0.508408582997
dVA13 bombardieren_V bombardiert_A 1 0.149957630074
dVA13 boykottieren_V boykottiert_A 1 0.137650077656
dVA13 brillieren_V brilliert_A 1 0.065208399369
dVA13 broschieren_V broschiert_A 1 0.0962537116664
dVA13 brüskieren_V brüskiert_A 1 0.0920415530365
dVA13 brutalisieren_V brutalisiert_A 1 0.200348121238
dVA13 buchstabieren_V buchstabiert_A 1 0.0997582720327
dVA13 budgetieren_V budgetiert_A 1 0.357622767636
dVA13 bugsieren_V bugsiert_A 1 0.0772696587687
dVA13 bürokratisieren_V bürokratisiert_A 0 0.364950342197
dVA13 charakterisieren_V charakterisiert_A 2 0.168127518006
dVA13 chiffrieren_V chiffriert_A 1 0.404517117498
dVA13 choreografieren_V choreografiert_A 0 0.277025355265
dVA13 christianisieren_V christianisiert_A 1 0.32863883679
dVA13 codieren_V codiert_A 1 0.420497686721
dVA13 computerisieren_V computerisiert_A 2 0.444345065636
dVA13 dämonisieren_V dämonisiert_A 1 0.209167460022
dVA13 datieren_V datiert_A 2 0.229495627723
dVA13 dazugehören_V dazugehört_A 1 0.224405713739
dVA13 debattieren_V debattiert_A 1 0.143837607761
dVA13 debütieren_V debütiert_A 1 0.152194890717
dVA13 dechiffrieren_V dechiffriert_A 1 0.104871953605
dVA13 defilieren_V defiliert_A 1 0.0744456393527
dVA13 definieren_V definiert_A 1 0.309206628853
dVA13 deformieren_V deformiert_A 2 0.425457108133
dVA13 degenerieren_V degeneriert_A 1 0.337027300825
dVA13 degradieren_V degradiert_A 2 0.16646604134
dVA13 deklamieren_V deklamiert_A 1 0.129743626307
dVA13 deklarieren_V deklariert_A 2 0.344652414142
dVA13 deklassieren_V deklassiert_A 1 0.219196633732
dVA13 deklinieren_V dekliniert_A 1 0.0
dVA13 dekorieren_V dekoriert_A 2 0.396314423013
dVA13 delegieren_V delegiert_A 1 0.254916971387
dVA13 demaskieren_V demaskiert_A 1 0.0508526053343
dVA13 dementieren_V dementiert_A 1 0.149036531919
dVA13 demilitarisieren_V demilitarisiert_A 0 0.368151312043
dVA13 demissionieren_V demissioniert_A 1 0.198782751208
dVA13 demobilisieren_V demobilisiert_A 1 0.396385440776
dVA13 demokratisieren_V demokratisiert_A 1 0.253867380865
dVA13 demolieren_V demoliert_A 1 0.316613342741
dVA13 demonstrieren_V demonstriert_A 3 0.133487462353
dVA13 demontieren_V demontiert_A 1 0.167609731497
dVA13 demoralisieren_V demoralisiert_A 1 0.328849177699
dVA13 demotivieren_V demotiviert_A 1 0.316783121682
dVA13 denaturieren_V denaturiert_A 1 0.375197980908
dVA13 deponieren_V deponiert_A 1 0.24892215205
dVA13 deprimieren_V deprimiert_A 1 0.236647276659
dVA13 desavouieren_V desavouiert_A 1 0.131637317277
dVA13 desertieren_V desertiert_A 1 0.265296031126
dVA13 designieren_V designiert_A 1 0.641048756728
dVA13 desillusionieren_V desillusioniert_A 1 0.341888691827
dVA13 desinfizieren_V desinfiziert_A 1 0.172343605329
dVA13 destillieren_V destilliert_A 1 0.377697040532
dVA13 detaillieren_V detailliert_A 1 0.505933053039
dVA13 determinieren_V determiniert_A 1 0.333000667126
dVA13 dezentralisieren_V dezentralisiert_A 1 0.432372122986
dVA13 dezimieren_V dezimiert_A 1 0.275440564137
dVA13 diagnostizieren_V diagnostiziert_A 1 0.22819395521
dVA13 diffamieren_V diffamiert_A 1 0.158237889394
dVA13 differenzieren_V differenziert_A 2 0.557571565582
dVA13 differieren_V differiert_A 1 0.0327808783035
dVA13 digitalisieren_V digitalisiert_A 1 0.536578977027
dVA13 diktieren_V diktiert_A 1 0.265091435459
dVA13 dimensionieren_V dimensioniert_A 1 0.529558314491
dVA13 dirigieren_V dirigiert_A 1 0.173745522148
dVA13 diskreditieren_V diskreditiert_A 1 0.231500853989
dVA13 diskriminieren_V diskriminiert_A 1 0.26153193679
dVA13 diskutieren_V diskutiert_A 1 0.134337740832
dVA13 disponieren_V disponiert_A 2 0.266427731484
dVA13 disqualifizieren_V disqualifiziert_A 1 0.110006926347
dVA13 distanzieren_V distanziert_A 1 0.288841919201
dVA13 distribuieren_V distribuiert_A 1 0.122709556972
dVA13 disziplinieren_V diszipliniert_A 1 0.518670887255
dVA13 diversifizieren_V diversifiziert_A 1 0.404283682714
dVA13 dokumentieren_V dokumentiert_A 2 0.187111024913
dVA13 domestizieren_V domestiziert_A 2 0.503347903985
dVA13 dominieren_V dominiert_A 1 0.314717876992
dVA13 doppeln_V doppelt_A 2 0.670059192068
dVA13 dosieren_V dosiert_A 1 0.443662349273
dVA13 dotieren_V dotiert_A 2 0.619121894063
dVA13 dozieren_V doziert_A 1 0.0394439528988
dVA13 drangsalieren_V drangsaliert_A 1 0.207102806113
dVA13 drapieren_V drapiert_A 1 0.199983789733
dVA13 dressieren_V dressiert_A 1 0.436423127724
dVA13 dünken_V dünkt_A 2 0.0431114776104
dVA13 düpieren_V düpiert_A 1 0.183744255003
dVA13 duplizieren_V dupliziert_A 1 0.0914481212626
dVA13 durcharrangieren_V durcharrangiert_A 0 0.261953301717
dVA13 durchbluten_V durchblutet_A 0 0.269790751227
dVA13 durchbohren_V durchbohrt_A 2 0.199801421747
dVA13 durchdiskutieren_V durchdiskutiert_A 0 0.176340578013
dVA13 durcheilen_V durcheilt_A 0 0.0900727807549
dVA13 durchexerzieren_V durchexerziert_A 0 0.0746770806083
dVA13 durchfeiern_V durchfeiert_A 0 0.538346585006
dVA13 durchfeuchten_V durchfeuchtet_A 0 0.126194812424
dVA13 durchfinanzieren_V durchfinanziert_A 0 0.221076391117
dVA13 durchfluten_V durchflutet_A 1 0.268790691633
dVA13 durchforschen_V durchforscht_A 1 0.129269598404
dVA13 durchgestalten_V durchgestaltet_A 0 0.179463500092
dVA13 durchkalkulieren_V durchkalkuliert_A 0 0.299639781164
dVA13 durchkomponieren_V durchkomponiert_A 0 0.51126669165
dVA13 durchkonstruieren_V durchkonstruiert_A 0 0.292366875439
dVA13 durchkreuzen_V durchkreuzt_A 1 0.0938780286084
dVA13 durchleben_V durchlebt_A 1 0.168184057285
dVA13 durchleuchten_V durchleuchtet_A 3 0.115499669794
dVA13 durchlöchern_V durchlöchert_A 1 0.335213996622
dVA13 durchmischen_V durchmischt_A 1 0.241211648959
dVA13 durchnumerieren_V durchnumeriert_A 0 0.331482798324
dVA13 durchorganisieren_V durchorganisiert_A 1 0.458932910334
dVA13 durchqueren_V durchquert_A 1 0.102995968476
dVA13 durchrationalisieren_V durchrationalisiert_A 0 0.279895009863
dVA13 durchschauen_V durchschaut_A 2 0.103482682564
dVA13 durchsetzen_V durchsetzt_A 3 0.0805413257504
dVA13 durchseuchen_V durchseucht_A 1 0.268917040536
dVA13 durchstreifen_V durchstreift_A 1 0.102536001498
dVA13 durchströmen_V durchströmt_A 1 0.119102236134
dVA13 durchstrukturieren_V durchstrukturiert_A 0 0.409638413584
dVA13 durchsuchen_V durchsucht_A 1 0.111707877709
dVA13 durchtrainieren_V durchtrainiert_A 0 0.537482601285
dVA13 durchtränken_V durchtränkt_A 0 0.283454586147
dVA13 durchtrennen_V durchtrennt_A 1 0.20002675833
dVA13 durchwachen_V durchwacht_A 0 0.688688898293
dVA13 durchwandern_V durchwandert_A 0 0.133551180312
dVA13 durchwühlen_V durchwühlt_A 2 0.140568695625
